8522.17 4.84069e-06
8522.86 4.99674e-06
8523.55 5.15282e-06
8524.24 5.30895e-06
8524.93 5.4651e-06
8525.62 5.62129e-06
8526.31 5.77752e-06
8527.01 5.93401e-06
8527.7 6.09031e-06
8528.39 6.24665e-06
8529.08 6.40325e-06
8529.77 6.55966e-06
8530.47 6.71633e-06
8531.16 6.87282e-06
8531.85 7.02956e-06
8532.54 7.18634e-06
8533.23 7.34315e-06
8533.93 7.49978e-06
8534.62 7.65667e-06
8535.31 7.8136e-06
8536.0 7.97056e-06
8536.7 8.12756e-06
8537.39 8.28481e-06
8538.08 8.44188e-06
8538.77 8.599e-06
8539.47 8.75613e-06
8540.16 8.91354e-06
8540.85 9.07076e-06
8541.54 9.22823e-06
8542.24 9.38553e-06
8542.93 9.54308e-06
8543.62 9.70044e-06
8544.32 9.85807e-06
8545.01 1.00157e-05
8545.7 1.01734e-05
8546.4 1.03312e-05
8547.09 1.04889e-05
8547.78 1.06467e-05
8548.48 1.08046e-05
8549.17 1.09625e-05
8549.86 1.11204e-05
8550.56 1.12783e-05
8551.25 1.14363e-05
8551.94 1.15946e-05
8552.64 1.17527e-05
8553.33 1.1911e-05
8554.03 1.20691e-05
8554.72 1.22275e-05
8555.41 1.23857e-05
8556.11 1.25442e-05
8556.8 1.27027e-05
8557.5 1.28613e-05
8558.19 1.30199e-05
8558.88 1.31782e-05
8559.58 1.33369e-05
8560.27 1.34956e-05
8560.97 1.36546e-05
8561.66 1.38133e-05
8562.36 1.39721e-05
8563.05 1.4131e-05
8563.75 1.42901e-05
8564.44 1.4449e-05
8565.13 1.46079e-05
8565.83 1.47671e-05
8566.52 1.49262e-05
8567.22 1.50855e-05
8567.92 1.52448e-05
8568.61 1.54039e-05
8569.3 1.55633e-05
8570.0 1.57228e-05
8570.7 1.58822e-05
8571.39 1.60417e-05
8572.09 1.62013e-05
8572.78 1.63609e-05
8573.48 1.65205e-05
8574.17 1.66802e-05
8574.87 1.68401e-05
8575.56 1.69998e-05
8576.26 1.71596e-05
8576.96 1.73196e-05
8577.65 1.74795e-05
8578.35 1.76396e-05
8579.04 1.77995e-05
8579.74 1.79597e-05
8580.43 1.81199e-05
8581.13 1.82801e-05
8581.83 1.84402e-05
8582.52 1.86005e-05
8583.22 1.87609e-05
8583.92 1.89213e-05
8584.61 1.90818e-05
8585.31 1.92422e-05
8586.0 1.94027e-05
8586.7 1.95635e-05
8587.4 1.97241e-05
8588.09 1.98847e-05
8588.79 2.00456e-05
8589.49 2.02063e-05
8590.18 2.03673e-05
8590.88 2.05281e-05
8591.58 2.06891e-05
8592.28 2.08502e-05
8592.97 2.10111e-05
8593.67 2.11722e-05
8594.37 2.13334e-05
8595.06 2.14946e-05
8595.76 2.16559e-05
8596.46 2.18172e-05
8597.16 2.19785e-05
8597.85 2.21399e-05
8598.55 2.23016e-05
8599.25 2.2463e-05
8599.95 2.26245e-05
8600.64 2.2786e-05
8601.34 2.29473e-05
8602.04 2.31089e-05
8602.74 2.32703e-05
8603.43 2.34319e-05
8604.13 2.35933e-05
8604.83 2.3755e-05
8605.53 2.39168e-05
8606.23 2.40785e-05
8606.92 2.42403e-05
8607.62 2.44022e-05
8608.32 2.4564e-05
8609.02 2.4726e-05
8609.72 2.48879e-05
8610.42 2.50499e-05
8611.11 2.52119e-05
8611.81 2.53741e-05
8612.51 2.55362e-05
8613.21 2.56985e-05
8613.91 2.58607e-05
8614.61 2.60231e-05
8615.31 2.61853e-05
8616.01 2.63478e-05
8616.71 2.65103e-05
8617.4 2.66726e-05
8618.1 2.68352e-05
8618.8 2.69978e-05
8619.5 2.71604e-05
8620.2 2.73231e-05
8620.9 2.74858e-05
8621.6 2.76485e-05
8622.3 2.78115e-05
8623.0 2.79744e-05
8623.7 2.81372e-05
8624.4 2.83001e-05
8625.1 2.84632e-05
8625.8 2.86262e-05
8626.5 2.87894e-05
8627.2 2.89524e-05
8627.9 2.91157e-05
8628.6 2.9279e-05
8629.3 2.94424e-05
8630.0 2.96057e-05
8630.7 2.97721e-05
8631.4 2.99388e-05
8632.1 3.01056e-05
8632.8 3.02724e-05
8633.5 3.04393e-05
8634.2 3.06065e-05
8634.9 3.07736e-05
8635.6 3.09407e-05
8636.3 3.11081e-05
8637.0 3.12753e-05
8637.7 3.14427e-05
8638.4 3.16103e-05
8639.1 3.1778e-05
8639.8 3.19455e-05
8640.5 3.21134e-05
8641.2 3.22813e-05
8641.91 3.24492e-05
8642.61 3.2617e-05
8643.31 3.27852e-05
8644.01 3.29534e-05
8644.71 3.31216e-05
8645.41 3.32899e-05
8646.11 3.34586e-05
8646.81 3.3627e-05
8647.51 3.37956e-05
8648.22 3.39644e-05
8648.92 3.41331e-05
8649.62 3.43018e-05
8650.32 3.44709e-05
8651.02 3.46397e-05
8651.72 3.48089e-05
8652.43 3.5363e-05
8653.13 4.08541e-05
8653.83 4.63399e-05
8654.53 5.18357e-05
8655.23 5.73339e-05
8655.94 6.28344e-05
8656.64 6.83372e-05
8657.34 7.38424e-05
8658.04 7.935e-05
8658.75 8.48675e-05
8659.45 9.03798e-05
8660.15 9.58944e-05
8660.85 0.000101419
8661.56 0.000106938
8662.26 0.000112468
8662.96 0.000114554
8663.66 0.000115933
8664.37 0.000117313
8665.07 0.000118692
8665.77 0.000120073
8666.48 0.000121454
8667.18 0.000122837
8667.88 0.000124219
8668.58 0.000125603
8669.29 0.000126987
8669.99 0.000128371
8670.69 0.000129756
8671.4 0.000131144
8672.1 0.00013253
8672.8 0.000131033
8673.51 0.000127619
8674.21 0.000124208
8674.92 0.000120791
8675.62 0.000117377
8676.32 0.000113957
8677.03 0.000110535
8677.73 0.000107112
8678.44 0.000103687
8679.14 0.000100266
8679.84 9.68384e-05
8680.55 9.34093e-05
8681.25 8.9974e-05
8681.96 8.65421e-05
8682.66 8.70363e-05
8683.36 9.36108e-05
8684.07 0.000100188
8684.77 0.000106777
8685.48 0.00011336
8686.18 0.000119955
8686.89 0.000126544
8687.59 0.000133144
8688.3 0.000139748
8689.0 0.000146345
8689.71 0.000152954
8690.41 0.000159566
8691.12 0.00016618
8691.82 0.000172798
8692.53 0.000178564
8693.23 0.000180876
8693.94 0.000183188
8694.64 0.000185502
8695.35 0.00018782
8696.05 0.000190135
8696.76 0.000192452
8697.46 0.000194772
8698.17 0.000197091
8698.88 0.000199413
8699.58 0.000201734
8700.29 0.000204058
8700.99 0.000206384
8701.7 0.00020871
8702.4 0.000210984
8703.11 0.000210702
8703.82 0.00021042
8704.52 0.000210137
8705.23 0.000209855
8705.93 0.000209572
8706.64 0.000209289
8707.35 0.000209006
8708.05 0.000208723
8708.76 0.00020844
8709.47 0.000208156
